  0.099116  0.158000  0.158000  0.000000   2.530441  3.189165  4.513867  5.411400  5.853739  6.929429
  0.099744  0.159000  0.159000  0.000000   2.546164  3.207935  4.528510  5.430937  5.867686  6.919973
  0.100371  0.160000  0.160000  0.000000   2.561878  3.226668  4.543054  5.450430  5.881521  6.910475
  0.100998  0.161000  0.161000  0.000000   2.577582  3.245363  4.557502  5.469872  5.895245  6.900936
  0.101626  0.162000  0.162000  0.000000   2.593278  3.264021  4.571858  5.489260  5.908855  6.891357
  0.102253  0.163000  0.163000  0.000000   2.608963  3.282642  4.586124  5.508591  5.922351  6.881737
  0.102880  0.164000  0.164000  0.000000   2.624639  3.301224  4.600303  5.527858  5.935731  6.872076
  0.103507  0.165000  0.165000  0.000000   2.640305  3.319768  4.614399  5.547060  5.948994  6.862376
  0.104135  0.166000  0.166000  0.000000   2.655961  3.338274  4.628414  5.566191  5.962139  6.852636
  0.104762  0.167000  0.167000  0.000000   2.671607  3.356741  4.642350  5.585249  5.975164  6.842857
  0.105389  0.168000  0.168000  0.000000   2.687243  3.375168  4.656210  5.604229  5.988069  6.833039
  0.106017  0.169000  0.169000  0.000000   2.702868  3.393556  4.669997  5.623128  6.000852  6.823182
  0.106644  0.170000  0.170000  0.000000   2.718482  3.411905  4.683713  5.641943  6.013513  6.813287
  0.107271  0.171000  0.171000  0.000000   2.734085  3.430213  4.697360  5.660670  6.026049  6.803355
  0.107899  0.172000  0.172000  0.000000   2.749677  3.448481  4.710939  5.679307  6.038461  6.793384
  0.108526  0.173000  0.173000  0.000000   2.765258  3.466709  4.724454  5.697851  6.050746  6.783377
  0.109153  0.174000  0.174000  0.000000   2.780828  3.484895  4.737906  5.716298  6.062905  6.773333
  0.109781  0.175000  0.175000  0.000000   2.796386  3.503041  4.751296  5.734645  6.074935  6.763252
  0.110408  0.176000  0.176000  0.000000   2.811932  3.521145  4.764626  5.752891  6.086837  6.753135
  0.111035  0.177000  0.177000  0.000000   2.827466  3.539208  4.777899  5.771032  6.098608  6.742982
  0.111663  0.178000  0.178000  0.000000   2.842988  3.557229  4.791115  5.789067  6.110248  6.732793
  0.112290  0.179000  0.179000  0.000000   2.858498  3.575207  4.804276  5.806991  6.121756  6.722569
  0.112917  0.180000  0.180000  0.000000   2.873995  3.593143  4.817383  5.824804  6.133130  6.712311
  0.113545  0.181000  0.181000  0.000000   2.889480  3.611036  4.830438  5.842504  6.144371  6.702018
  0.114172  0.182000  0.182000  0.000000   2.904952  3.628887  4.843442  5.860087  6.155477  6.691691
  0.114799  0.183000  0.183000  0.000000   2.920411  3.646694  4.856396  5.877552  6.166448  6.681331
  0.115427  0.184000  0.184000  0.000000   2.935856  3.664457  4.869301  5.894896  6.177281  6.670936
  0.116054  0.185000  0.185000  0.000000   2.951288  3.682177  4.882159  5.912119  6.187978  6.660509
  0.116681  0.186000  0.186000  0.000000   2.966707  3.699853  4.894969  5.929217  6.198535  6.650049
  0.117308  0.187000  0.187000  0.000000   2.982111  3.717484  4.907734  5.946190  6.208954  6.639557
  0.117936  0.188000  0.188000  0.000000   2.997502  3.735071  4.920454  5.963036  6.219233  6.629033
  0.118563  0.189000  0.189000  0.000000   3.012879  3.752613  4.933130  5.979752  6.229370  6.618477
  0.119190  0.190000  0.190000  0.000000   3.028241  3.770110  4.945762  5.996338  6.239367  6.607890
  0.119818  0.191000  0.191000  0.000000   3.043588  3.787561  4.958352  6.012791  6.249221  6.597272
  0.120445  0.192000  0.192000  0.000000   3.058921  3.804967  4.970900  6.029111  6.258931  6.586624
  0.121072  0.193000  0.193000  0.000000   3.074239  3.822327  4.983406  6.045296  6.268499  6.575945
  0.121700  0.194000  0.194000  0.000000   3.089541  3.839641  4.995872  6.061344  6.277921  6.565237
  0.122327  0.195000  0.195000  0.000000   3.104829  3.856908  5.008298  6.077254  6.287199  6.554499
  0.122954  0.196000  0.196000  0.000000   3.120100  3.874129  5.020684  6.093026  6.296330  6.543732
  0.123582  0.197000  0.197000  0.000000   3.135356  3.891302  5.033031  6.108657  6.305315  6.532937
